epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
163,45484.4,0.81537,0.41378,0.81611,0.67518,0.87921,0.67189,0.51455,0.71866,0.74654,0.80294,0.004654,0.004654,0.004654
164,45771.4,0.81553,0.41808,0.81672,0.67512,0.87904,0.67176,0.51459,0.71844,0.74625,0.80291,0.004621,0.004621,0.004621
165,46054.8,0.81676,0.41808,0.81773,0.67506,0.87903,0.67202,0.51467,0.7183,0.74631,0.80289,0.004588,0.004588,0.004588
166,46340.2,0.8178,0.41581,0.816,0.67503,0.87918,0.67201,0.51461,0.71808,0.7463,0.80288,0.004555,0.004555,0.004555
167,46625.2,0.81827,0.4172,0.81687,0.67508,0.87921,0.67184,0.51441,0.71804,0.74656,0.80285,0.004522,0.004522,0.004522
168,46906.9,0.81413,0.41693,0.81668,0.675,0.87939,0.67164,0.51435,0.71772,0.74693,0.80283,0.004489,0.004489,0.004489
169,47188.5,0.81452,0.41538,0.81571,0.67499,0.8793,0.67165,0.51433,0.71766,0.74729,0.80279,0.004456,0.004456,0.004456
170,47475,0.8196,0.41759,0.8176,0.67519,0.879,0.67166,0.51442,0.71752,0.74727,0.80281,0.004423,0.004423,0.004423
171,47762.6,0.81171,0.41499,0.81536,0.67484,0.87937,0.67158,0.51434,0.71722,0.74793,0.80274,0.00439,0.00439,0.00439
172,48050.8,0.8147,0.41462,0.81478,0.67534,0.87826,0.6715,0.51458,0.717,0.74829,0.80269,0.004357,0.004357,0.004357
173,48340.6,0.81628,0.41712,0.81612,0.67523,0.87838,0.6715,0.51463,0.71676,0.74872,0.80266,0.004324,0.004324,0.004324
174,48630.1,0.81089,0.41307,0.81427,0.67493,0.87953,0.67158,0.51487,0.71652,0.74978,0.80263,0.004291,0.004291,0.004291
175,48919.7,0.8081,0.41,0.81513,0.67493,0.87963,0.67144,0.51483,0.71641,0.74952,0.80258,0.004258,0.004258,0.004258
176,49206.5,0.81195,0.41136,0.81676,0.67537,0.87858,0.67149,0.51483,0.71625,0.74939,0.80255,0.004225,0.004225,0.004225
177,49489.9,0.81241,0.41671,0.81648,0.67524,0.87922,0.67146,0.51498,0.71607,0.74887,0.80253,0.004192,0.004192,0.004192
178,49778,0.81068,0.41131,0.81481,0.67509,0.87963,0.67146,0.51496,0.71577,0.74867,0.80252,0.004159,0.004159,0.004159
179,50063.3,0.81266,0.4118,0.81718,0.67552,0.87868,0.67137,0.515,0.7155,0.74774,0.80252,0.004126,0.004126,0.004126
180,50348,0.80783,0.40748,0.81453,0.67524,0.88003,0.67154,0.51515,0.71527,0.74764,0.80248,0.004093,0.004093,0.004093
181,50632.9,0.81102,0.4115,0.8151,0.67549,0.87955,0.67161,0.51523,0.71527,0.74761,0.80247,0.00406,0.00406,0.00406
182,50904.9,0.80745,0.40784,0.81627,0.67574,0.87935,0.67167,0.5153,0.71517,0.7472,0.80242,0.004027,0.004027,0.004027
183,51182.7,0.80774,0.40989,0.81483,0.67535,0.8801,0.67197,0.51548,0.71501,0.74715,0.80239,0.003994,0.003994,0.003994
